name	imgurl	center_x	center_y	mouth_left_x	mouth_left_y	eye_right_x	eye_right_y	eye_left_x	eye_left_y	nose_x	nose_y	contour_chin_x	contour_chin_y	contour_left1_x	contour_left1_y	contour_left2_x	contour_left2_y	contour_left3_x	contour_left3_y	contour_left4_x	contour_left4_y	contour_left5_x	contour_left5_y	contour_left6_x	contour_left6_y	contour_left7_x	contour_left7_y	contour_left8_x	contour_left8_y	contour_left9_x	contour_left9_y	contour_right1_x	contour_right1_y	contour_right2_x	contour_right2_y	contour_right3_x	contour_right3_y	contour_right4_x	contour_right4_y	contour_right5_x	contour_right5_y	contour_right6_x	contour_right6_y	contour_right7_x	contour_right7_y	contour_right8_x	contour_right8_y	contour_right9_x	contour_right9_y	left_eye_bottom_x	left_eye_bottom_y	left_eye_center_x	left_eye_center_y	left_eye_left_corner_x	left_eye_left_corner_y	left_eye_lower_left_quarter_x	left_eye_lower_left_quarter_y	left_eye_lower_right_quarter_x	left_eye_lower_right_quarter_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_right_corner_x	left_eye_right_corner_y	left_eye_top_x	left_eye_top_y	left_eye_upper_left_quarter_x	left_eye_upper_left_quarter_y	left_eye_upper_right_quarter_x	left_eye_upper_right_quarter_y	left_eyebrow_left_corner_x	left_eyebrow_left_corner_y	left_eyebrow_lower_left_quarter_x	left_eyebrow_lower_left_quarter_y	left_eyebrow_lower_middle_x	left_eyebrow_lower_middle_y	left_eyebrow_lower_right_quarter_x	left_eyebrow_lower_right_quarter_y	left_eyebrow_right_corner_x	left_eyebrow_right_corner_y	left_eyebrow_upper_left_quarter_x	left_eyebrow_upper_left_quarter_y	left_eyebrow_upper_middle_x	left_eyebrow_upper_middle_y	left_eyebrow_upper_right_quarter_x	left_eyebrow_upper_right_quarter_y	mouth_left_corner_x	mouth_left_corner_y	mouth_lower_lip_bottom_x	mouth_lower_lip_bottom_y	mouth_lower_lip_left_contour1_x	mouth_lower_lip_left_contour1_y	mouth_lower_lip_left_contour2_x	mouth_lower_lip_left_contour2_y	mouth_lower_lip_left_contour3_x	mouth_lower_lip_left_contour3_y	mouth_lower_lip_right_contour1_x	mouth_lower_lip_right_contour1_y	mouth_lower_lip_right_contour2_x	mouth_lower_lip_right_contour2_y	mouth_lower_lip_right_contour3_x	mouth_lower_lip_right_contour3_y	mouth_lower_lip_top_x	mouth_lower_lip_top_y	mouth_right_corner_x	mouth_right_corner_y	mouth_upper_lip_bottom_x	mouth_upper_lip_bottom_y	mouth_upper_lip_left_contour1_x	mouth_upper_lip_left_contour1_y	mouth_upper_lip_left_contour2_x	mouth_upper_lip_left_contour2_y	mouth_upper_lip_left_contour3_x	mouth_upper_lip_left_contour3_y	mouth_upper_lip_right_contour1_x	mouth_upper_lip_right_contour1_y	mouth_upper_lip_right_contour2_x	mouth_upper_lip_right_contour2_y	mouth_upper_lip_right_contour3_x	mouth_upper_lip_right_contour3_y	mouth_upper_lip_top_x	mouth_upper_lip_top_y	nose_contour_left1_x	nose_contour_left1_y	nose_contour_left2_x	nose_contour_left2_y	nose_contour_left3_x	nose_contour_left3_y	nose_contour_lower_middle_x	nose_contour_lower_middle_y	nose_contour_right1_x	nose_contour_right1_y	nose_contour_right2_x	nose_contour_right2_y	nose_contour_right3_x	nose_contour_right3_y	nose_left_x	nose_left_y	nose_right_x	nose_right_y	nose_tip_x	nose_tip_y	right_eye_bottom_x	right_eye_bottom_y	right_eye_center_x	right_eye_center_y	right_eye_left_corner_x	right_eye_left_corner_y	right_eye_lower_left_quarter_x	right_eye_lower_left_quarter_y	right_eye_lower_right_quarter_x	right_eye_lower_right_quarter_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_right_corner_x	right_eye_right_corner_y	right_eye_top_x	right_eye_top_y	right_eye_upper_left_quarter_x	right_eye_upper_left_quarter_y	right_eye_upper_right_quarter_x	right_eye_upper_right_quarter_y	right_eyebrow_left_corner_x	right_eyebrow_left_corner_y	right_eyebrow_lower_left_quarter_x	right_eyebrow_lower_left_quarter_y	right_eyebrow_lower_middle_x	right_eyebrow_lower_middle_y	right_eyebrow_lower_right_quarter_x	right_eyebrow_lower_right_quarter_y	right_eyebrow_right_corner_x	right_eyebrow_right_corner_y	right_eyebrow_upper_left_quarter_x	right_eyebrow_upper_left_quarter_y	right_eyebrow_upper_middle_x	right_eyebrow_upper_middle_y	right_eyebrow_upper_right_quarter_x	right_eyebrow_upper_right_quarter_y	mouth_right_x	mouth_right_y
Henry Ireton (1611 - 1651)	http://www.bbc.co.uk/staticarchive/e9b0f4f9f91e5246572acecb272f68cf328430b6.jpg	67.647059	45.405405	61.120956	53.691405	77.153676	37.96	55.654559	37.606703	72.217206	46.691351	71.735956	65.783243	37.795515	37.766054	38.53625	42.444	39.397794	46.698649	41.297941	51.042595	43.751765	54.91027	47.864559	58.081081	52.860368	61.185946	58.846985	63.278378	64.786324	64.83027	83.602206	38.179946	83.572794	41.696	83.722059	45.386649	83.115441	48.383405	82.1625	51.765946	80.608824	54.961622	79.3	57.746486	77.906618	60.876216	76.024265	63.512432	55.978529	38.799135	55.77	37.878378	50.598162	37.862703	53.113015	38.568541	58.406544	38.726595	54.400147	37.666973	61.172059	38.353297	55.776176	36.925676	53.033676	37.057676	58.312206	37.192703	47.081765	33.574	51.658529	32.614324	56.541544	32.67627	61.061765	33.459676	64.914191	33.456649	51.698235	31.428541	56.296029	30.880108	61.268456	31.257243	60.681471	53.91173	70.824338	55.85027	66.253603	54.185405	64.175368	54.981622	67.449412	55.76	74.216176	54.074054	75.353676	54.767027	73.250882	55.697297	70.596176	54.492973	76.730147	53.606216	70.277941	54.198919	68.495294	53.055027	64.580221	53.563622	66.110809	53.993676	72.223382	52.896054	75.125735	52.873946	73.776471	53.779892	70.477426	53.276432	66.205956	38.258108	65.266985	44.639297	67.333824	48.980378	71.510662	49.355243	71.659853	38.315514	73.865441	44.506865	73.800735	48.692973	63.541985	47.744108	75.108824	47.303622	72.579706	46.678	77.335294	39.371027	77.327941	38.298541	73.0025	38.583297	74.708824	38.986919	79.785294	38.950649	75.961765	37.890162	81.473529	38.375189	77.368382	37.436541	75.248529	37.406703	79.519118	37.639514	73.325441	34.210919	76.258088	34.423405	78.953676	33.798054	81.468382	33.636811	82.863235	33.884541	75.875735	32.741514	78.641176	31.85573	81.431618	32.362811	76.292647	53.808432
James I and VI (1566 - 1625)	http://www.bbc.co.uk/staticarchive/679b347689c61c462426f1c9a512e2effc666e66.jpg	59.230769	43.333333	55.409615	52.904667	65.786231	38.886111	52.237692	39.206056	63.599231	45.785833	63.301692	58.783889	40.334538	39.755333	40.125846	43.087889	40.807615	46.106389	41.773231	49.023111	43.343615	51.899278	46.628231	54.012333	50.094615	56.093889	54.318231	57.568889	58.854308	58.864444	70.455308	38.972667	70.532077	41.473111	70.372385	44.154722	70.058846	46.468222	69.927	48.782889	69.414385	50.859778	68.924923	53.059056	68.120462	55.292778	66.859923	57.2	52.214615	40.207722	52.146231	39.307778	49.156846	39.457833	50.321846	39.907944	53.916308	39.977	51.366462	39.171222	55.411615	39.637111	52.178308	38.432222	50.502154	38.621778	53.744077	38.700056	47.310077	36.996	49.658	36.789944	52.53	36.578833	55.122077	36.106889	57.563769	36.007333	48.967769	35.503667	51.885462	34.780611	54.875077	34.952778	55.888462	51.686833	62.950692	52.752778	59.381769	51.802778	58.049692	52.4425	60.658154	52.995722	65.016154	51.042333	66.038923	51.478222	64.854538	52.369778	63.009692	51.583111	66.656769	50.676222	62.969846	51.008667	61.115846	50.027889	58.367923	50.538556	59.545923	51.171667	64.240538	49.718778	65.464385	49.789611	64.722308	50.6975	63.000154	49.950222	58.849077	39.352778	58.070538	44.191167	60.078462	47.349	63.360077	47.554889	61.916769	39.343167	64.528769	43.630944	64.953	47.002667	57.407615	46.326444	65.909308	46.022667	63.804	45.457667	66.259	39.792	65.948385	38.905444	63.301231	39.483722	64.442385	39.658444	67.572308	39.295056	65.346923	38.829444	68.650308	38.820556	65.833538	38.0875	64.328154	38.471278	67.254692	38.128444	62.806231	36.556667	64.934923	36.524222	66.808	36.290667	68.756462	36.152111	69.954769	36.334889	64.563846	35.214944	66.677846	34.721444	68.824231	34.982944	65.925538	50.488389
Thomas Jefferson (1743-1826)	http://www.bbc.co.uk/staticarchive/3bddaa7f2bc888a3c037b117f5d2ad87aafb0998.jpg	48.161765	33.783784	40.963015	43.121568	58.248676	27.860865	39.244485	27.811243	44.059559	35.421568	46.550735	54.993514	31.482206	27.735189	31.873971	31.403568	32.537647	34.778649	33.237132	37.930162	34.088971	41.303081	35.27625	44.391243	36.916176	47.767405	39.117574	50.967838	42.508235	53.355405	75.145588	27.382	74.718382	32	74.152941	36.129676	72.950956	40.107892	70.613088	43.836595	67.052426	47.504216	62.567721	50.06973	57.521471	52.397297	52.232574	54.296216	38.833162	28.619459	39.020441	27.590919	35.446544	27.605243	36.689118	28.35373	41.269044	28.261027	39.637279	27.212432	43.616324	27.820973	38.938971	26.582811	37.247941	26.761297	41.144265	26.967027	34.001324	25.876595	35.723971	25.388	38.480147	24.874919	41.328235	25.072973	43.8175	25.303405	34.863015	24.059351	38.091985	23.629081	41.280147	23.957838	39.746765	43.052108	46.538676	44.762	43.031103	43.429459	41.862794	44.080541	43.603676	44.603351	50.738382	43.62027	52.664338	43.851243	49.091103	44.731676	46.124779	43.739351	55.758162	42.987081	46.284485	43.428865	44.301471	42.136541	41.606985	42.395892	43.000882	43.152973	47.727132	42.169838	51.522059	42.545568	50.940074	43.338973	46.294412	42.37027	45.115809	27.701946	42.209853	33.35773	42.922794	37.83827	45.499412	37.877946	49.575735	27.691351	50.552794	33.063297	48.741838	37.425838	41.244632	36.574	52.158015	36.310432	44.057574	35.264865	58.299338	28.898541	58.288235	27.717243	53.679044	27.72227	55.682794	28.340919	60.683676	28.375243	58.893971	27.403135	62.218824	27.715946	58.404412	26.828649	56.119706	26.832108	60.539338	27.028	51.559779	25.132054	54.887574	25.102811	58.038603	25.274	61.241912	25.376973	64.118382	25.694541	54.364412	23.682432	58.033456	23.480865	61.686838	23.699297	55.226765	43.08627
Admiral John Jellicoe (1859 - 1935)	http://www.bbc.co.uk/staticarchive/8fc76cd0e5290f65e576431a480d83f4d244a383.jpg	52.941176	32.163743	47.586985	37.772105	59.013529	27.242632	46.603382	27.520819	52.889706	31.423216	52.191397	44.448421	40.755294	27.418772	40.880294	29.746725	40.825588	32.395205	41.222426	34.833626	41.476912	37.339649	42.613971	39.504912	44.261544	41.633918	46.214559	43.26345	48.890662	44.186316	66.285	27.457485	65.834118	29.829766	65.793088	32.447602	65.371912	34.782105	64.339926	37.277778	62.854853	39.509006	60.873162	41.468655	58.304412	43.143275	55.931471	43.91614	46.590441	28.124854	46.554265	27.421111	44.104926	27.46731	45.274926	27.954737	47.699706	27.929591	47.032868	27.279123	49.003309	27.774678	46.550588	26.712632	45.464926	26.919825	47.744926	26.885205	43.124338	24.972573	44.470588	24.785906	46.017941	24.635848	47.855	24.679415	49.397132	24.595906	43.659191	23.773684	45.840735	23.087427	47.713456	23.66386	47.469926	37.784854	51.803015	38.743392	49.642794	37.599883	48.821176	38.291228	50.073676	38.545673	53.748456	37.662807	54.743824	38.183275	53.116103	38.564211	52.014412	37.657719	56.011029	38.124444	51.742647	37.526784	50.360368	36.631579	48.710809	37.082573	49.856544	37.521111	52.494632	36.476959	54.169265	36.926316	53.805735	37.653567	51.751765	36.883684	50.446912	27.832281	49.204632	31.253216	50.335294	33.952339	51.748235	33.69807	53.358603	27.67152	54.28125	30.853041	53.638824	33.80731	48.757059	33.202807	55.3075	33.425848	51.828676	31.752047	57.913897	28.420819	58.059485	27.481228	55.486618	27.655497	56.429265	27.986725	59.791765	27.864854	58.179779	27.318889	60.551324	27.389766	58.005441	26.88731	56.751176	26.735205	59.465441	26.992515	54.833456	24.539825	56.975368	24.52076	58.658529	24.469942	60.75875	24.387193	62.230441	24.913158	56.650882	23.794035	58.684118	23.196199	60.996838	23.638538	57.034779	37.045848
Edward Jenner (1749 - 1823)	http://www.bbc.co.uk/staticarchive/6f58c02f9f57081d077c097b7d4eea46469cab8c.jpg	40.184049	42.322835	31.698221	54.726772	51.883129	33.141969	26.079448	36.740866	33.707423	45.256299	44.167301	65.595669	18.881472	38.086496	18.709448	42.48622	19.907301	45.690551	21.730123	49.061417	23.706012	52.40315	25.75816	55.498425	29.487607	58.879528	33.495276	62.05315	38.443681	64.482677	73.281595	31.071417	74.938037	35.824685	75.71227	41.095669	76.091411	45.522441	74.339264	50.419685	70.33865	55.055118	64.808589	58.362205	58.203313	61.575984	52.596258	64.081102	27.361288	37.879646	26.83362	36.584724	21.916687	37.570039	24.315092	38.003386	30.077055	37.266654	27.790245	36.285315	33.101472	36.494016	26.176687	35.212205	23.465521	35.951929	29.605951	35.194488	17.090184	34.023504	19.40362	33.05378	22.801902	32.546969	26.765153	32.534449	30.390798	32.722677	18.469141	31.756339	22.071779	30.758622	26.497178	30.931575	33.779693	54.6	41.229693	56.573228	37.219816	54.714567	35.87546	55.884252	38.488834	56.659843	45.775644	53.308268	48.056748	53.870472	44.91135	55.641339	40.884356	54.718504	51.37454	52.224409	40.91411	53.962205	38.018834	52.449213	35.252086	53.468898	37.491166	54.015748	42.205153	51.727559	46.569325	51.751575	45.533926	52.86378	40.57908	52.666929	33.633313	36.419843	31.725092	43.388583	34.482822	48.435433	38.035706	48.455906	40.077791	35.393228	42.77362	41.95	41.815521	47.522047	31.045767	47.394094	46.217362	45.81378	33.722454	45.514961	52.188957	34.624134	51.720429	33.366496	45.280245	34.652795	48.477117	34.740276	55.452761	33.887756	51.94092	33.035157	58.060245	32.917992	51.344847	32.097953	48.324908	32.75126	54.533865	32.097677	39.865337	30.730118	44.88681	30.01752	49.491779	28.921614	55.116933	28.743701	60.253067	29.015039	43.710675	28.224685	48.936687	27.034252	55.312577	27.326102	50.887178	51.982283
Mohammad Ali Jinnah (1876-1948)	http://www.bbc.co.uk/staticarchive/910f8f0dcf0286ba29a4bb700e72adac159a911c.jpg	45.588235	44.864865	34.475735	58.883243	59.978309	33.23573	30.996103	35.43227	42.602206	43.350324	47.406691	73.508108	16.943456	37.409027	18.449706	43.056703	19.634191	48.173676	21.676985	53.075676	23.013971	57.388108	25.69625	62.146486	28.959706	66.84973	34.326324	70.544865	40.609926	73.14	81.147059	32.028757	79.976471	37.654973	79.646324	43.531784	80.145588	49.317568	78.307353	55.100541	75.835294	60.582703	70.539853	65.615676	64.080441	69.124865	56.993897	71.931351	30.753015	36.74773	30.479191	35.328811	24.515662	36.778811	27.34	36.815351	34.113676	36.301568	30.755368	35.082919	37.438456	35.549027	30.104191	33.581892	26.852868	34.542757	33.711176	33.983676	20.116471	35.356595	23.290956	33.575676	27.898897	32.374649	32.874779	31.756541	37.429559	30.966108	21.877574	31.926919	26.854044	30.015568	32.793824	29.822541	35.783456	59.525405	46.007574	60.778378	40.699412	58.591351	38.744485	60.288649	42.584632	61.00973	52.414118	57.469189	54.716029	58.613514	50.291029	60.239459	45.793162	57.976757	58.202426	57.086486	45.139412	57.109189	42.320441	54.711351	37.980221	56.725946	41.283162	57.688108	47.658309	54.174595	53.213971	55.165405	51.475074	56.748108	45.114412	54.931351	40.610735	35.182324	37.868529	43.423838	40.772353	48.81627	44.726691	48.687892	48.523897	34.362541	50.781176	42.412541	49.206471	47.794919	37.555147	47.359351	53.001397	46.262486	43.013456	44.712378	61.046985	34.396216	60.634485	32.797405	53.371176	33.713946	57.095368	34.107838	64.233456	33.649243	61.077574	32.320757	67.335515	33.298973	60.473235	31.108811	56.955809	31.839405	64.001912	31.683081	49.463456	30.175135	55.128676	29.671622	60.611838	29.551892	66.377794	29.477189	69.825735	30.394649	54.254485	27.641081	60.386838	26.995568	66.595	27.673027	57.421103	57.258378
Samuel Johnson (1709-1784)	http://www.bbc.co.uk/staticarchive/10d0d136f1f65392cdd1d23191dbdda42ba649bb.jpg	59.926471	19.72973	57.688015	25.958811	63.666691	15.308	53.706397	17.484108	57.842353	21.243946	62.694265	30.532757	50.081324	17.710595	50.596691	19.776757	51.452868	21.446973	52.472721	23.178919	53.402721	24.734432	54.672206	26.170919	56.093456	27.764811	57.968309	29.095946	59.995588	30.18427	71.506103	14.145946	72.33625	16.453297	72.797426	18.697784	73.419191	20.911892	72.931324	23.100541	71.866029	25.315676	70.161544	27.046757	68.302353	28.653189	66.02875	29.900486	53.661618	17.820432	53.477574	17.092595	51.595515	17.404486	52.5225	17.756703	54.683824	17.498595	54.248529	16.946703	55.872206	17.090757	53.218456	16.335838	52.241765	16.72	54.5375	16.423946	49.67375	15.766919	50.799191	15.612216	52.340809	15.387514	54.005294	15.542378	55.291838	15.651135	50.321176	14.744811	52.019412	14.555135	54.026765	14.848	57.573897	25.712486	60.718529	26.986919	58.993382	25.810919	58.212206	26.639189	59.185956	27.046054	62.236544	25.212108	63.370515	25.594216	62.132794	26.441081	60.594412	25.743081	64.125441	24.774865	60.251985	25.214973	59.073971	24.544054	58.011765	25.036324	59.041176	25.287459	60.925	24.085135	62.763529	24.190649	62.248162	24.800919	60.041618	24.50027	56.56375	16.684054	56.477868	20.358324	57.609265	22.681946	59.435221	22.765784	59.30875	16.191784	61.123088	19.364973	61.212279	21.992865	56.021176	22.043892	62.723971	21.056919	58.193235	21.478811	63.796838	16.084216	63.57625	15.466	61.229485	15.87227	62.298015	16.076973	64.99	15.667135	64.286765	15.245189	65.850735	15.125838	63.360662	14.925189	62.314706	15.135568	64.697353	14.907081	59.290074	14.757514	61.276176	14.336054	62.760882	13.890216	64.895735	13.412108	66.521544	13.440486	60.640294	13.579297	62.330147	12.81573	64.796691	12.55373	64.769265	24.564595
Inigo Jones (1573 - 1652)	http://www.bbc.co.uk/staticarchive/e465b2f4468c2752957e0f36e302ab6c0683bf35.jpg	64.338235	34	60.680809	44.740286	68.426838	27.985543	53.869559	31.022914	67.565882	35.878229	72.178309	55.016286	41.413897	33.885029	42.108382	37.982914	43.233162	41.773257	45.565	45.706057	48.401912	48.7804	52.079265	51.3648	56.36875	53.871486	61.54625	54.891429	67.180147	55.187429	75.094118	27.351771	76.185294	30.561257	77.249265	34.058114	77.983088	37.2096	78.502206	40.266343	78.658824	43.5876	78.756618	46.875714	78.094853	50.105543	76.195588	52.931143	54.594338	31.632629	54.157132	30.6248	50.367868	31.853143	52.393971	31.840686	56.498382	30.932057	54.545368	30.5388	57.848529	30.166057	53.653162	29.595714	52.000882	30.445543	55.801912	29.302057	47.615441	29.871086	49.709044	28.706	52.509412	27.766	55.71875	27.5492	58.454044	27.116457	49.078015	27.695257	51.964632	26.229029	55.460294	26.108	60.073529	44.809429	68.458162	46.027143	64.229485	44.4796	62.637426	45.645143	65.558382	46.110743	71.439779	43.583886	73.092132	44.122286	71.134632	45.310686	68.441471	44.410857	73.741176	43.030629	67.772132	42.516629	65.749926	41.511486	62.265956	42.94	64.046838	43.014	69.162132	40.921429	71.736471	41.512686	70.891912	42.258914	67.721912	41.516571	61.19	29.780286	61.117059	34.953829	63.861324	38.619657	67.571985	38.493486	65.399044	28.941086	68.957941	33.469943	69.768897	37.608229	60.390147	38.0224	70.812059	36.462229	67.921912	35.588971	70.774779	29.013657	70.182941	28.050286	66.131691	29.0776	68.319191	29.142857	72.326838	28.406914	70.208676	27.968857	73.391544	27.698457	69.921838	27.120571	68.069044	27.689943	71.686029	26.927714	65.431471	26.039943	67.315	24.966857	69.436912	24.0484	71.728382	23.7024	72.81375	24.359429	66.837206	24.249086	68.812647	22.765486	71.498824	23.07	72.820074	42.3536
John Keats (1795-1821)	http://www.bbc.co.uk/staticarchive/df5bcc11e1763e4444e1e64274dd3994dd99dfb9.jpg	64.338235	46.216216	56.725	57.17027	75.9375	37.714054	51.923603	37.119676	69.800662	47.286432	65.790882	69.588108	29.086471	36.300162	29.230147	41.809135	29.620294	47.212595	31.114338	53.055189	33.628529	57.751351	38.233235	61.943784	44.131029	65.775676	50.989485	68.517838	59.422574	69.658919	82.690441	38.634919	81.866176	42.886865	81.6125	47.375135	80.417647	51.61973	78.831618	55.033514	77.365441	58.279459	75.930147	61.740541	73.934559	64.707027	71.098162	67.96	52.610441	38.534486	52.641397	36.819676	47.228529	36.691027	49.6975	37.965568	55.399559	38.186162	53.142868	36.289946	57.931838	37.732162	52.772574	34.967568	49.715441	35.429784	55.652721	35.834432	43.169779	33.189892	46.968309	32.380811	51.587353	32.043135	56.083897	32.164486	60.614485	32.552486	46.217353	30.732	51.305662	30.142973	56.128971	30.743622	54.609926	57.406486	66.528676	59.868108	61.767132	57.35027	59.420221	58.58	62.764265	59.692432	70.535074	58.091892	71.725	59.228649	69.327132	59.992973	66.698235	57.640541	72.806544	57.997297	66.914044	57.027027	65.486618	55.074054	60.072279	56.210811	62.029559	56.781081	69.037206	55.311351	71.756397	56.307568	70.524853	57.274595	67.489265	55.713514	63.231912	37.275946	61.844706	45.920811	63.68625	51.136811	68.063235	51.01827	69.581618	37.647892	72.355368	45.60973	70.508456	50.913351	59.568015	50.063351	72.290221	49.89627	70.58125	47.290054	76.494118	39.392865	76.465441	37.849189	71.095221	38.110324	73.589706	39.208432	79.066176	38.981514	76.830882	37.194919	80.483824	38.126703	76.451471	36.29427	74.150735	36.709568	79.041176	36.508324	71.260221	33.507351	74.458824	33.572541	77.951471	33.892811	80.767647	34.137297	81.907353	34.962811	74.627206	31.833784	78.219118	31.410595	81.201471	32.187135	73.046397	57.375135
James Keir Hardie (1856 - 1915)	http://www.bbc.co.uk/staticarchive/bbfe9f049cabdb1aa4cfc93b6410a91b61bcd5e6.jpg	55.30303	40.47619	51.345682	50.366786	61.505909	35.156786	48.898409	35.960714	58.810682	43.484226	57.903939	58.396071	36.121515	36.041607	35.991364	39.786429	36.828106	43.45375	37.721364	46.793988	39.610985	50.084524	42.567803	52.589583	45.809621	55.275655	49.534848	56.857738	53.358182	57.735833	67.363182	35.405536	67.354848	38.570595	67.50447	41.610655	66.873258	44.477143	66.272424	47.170833	65.442576	49.885417	64.559015	52.373571	63.169697	54.895833	61.560985	57.154405	49.530379	36.458869	49.304773	35.540893	46.367348	35.70006	47.793636	36.297381	50.812955	36.308095	49.006364	35.473274	52.097727	35.871488	49.245606	34.505833	47.691364	34.904345	50.754773	34.770774	44.409773	33.946131	46.373561	33.49375	49.05303	33.167619	51.0525	33.667679	53.068182	33.766548	46.403864	32.86256	49.164167	32.686488	51.219848	32.896071	50.335455	48.746845	58.044091	51.832321	54.20303	49.9475	52.574697	50.346131	55.376591	51.607024	59.692955	50.120774	61.203182	50.606786	60.078712	51.60119	58.026061	50.400774	61.826591	49.257381	58.205833	49.134762	56.890455	48.250179	53.418106	48.77619	55.107273	49.032798	59.241667	48.201488	60.583864	48.530833	59.848333	49.078452	58.353485	48.395714	54.840455	35.58381	54.588258	41.515417	55.92447	45.095952	59.234545	45.35006	58.413561	35.636905	60.320985	41.308393	60.663258	45.066726	53.255909	44.039107	61.345303	44.112798	59.867273	43.260357	61.709621	36.233631	61.597955	35.313988	59.315303	35.694226	60.148182	36.039762	63.008636	35.868333	61.240833	35.237798	64.17447	35.300714	61.559773	34.404464	60.115758	34.690893	63.045909	34.646905	59.748182	33.472679	61.098561	33.356786	62.666894	33.255595	64.245985	33.09131	65.276818	33.714107	61.018258	32.776429	62.468485	32.379464	64.434167	32.521726	61.482273	48.552917
Sir William Thomson, Lord Kelvin (1824 - 1907)	http://www.bbc.co.uk/staticarchive/4b7344a5a0c742c0b055d7da03ac661d114125df.jpg	58.088235	34.594595	48.340441	46.996378	64.058971	28.877297	44.799485	29.266378	58.132574	38.516811	56.983015	53.932324	29.419044	29.888324	29.678162	33.858324	30.295662	37.527838	31.848235	41.14427	33.455294	44.501568	36.380441	47.469946	40.074485	50.315243	45.290662	52.704595	50.536397	54.587027	72.704632	28.329892	71.796985	31.809946	71.198897	35.092541	70.479853	38.375351	68.732941	41.494595	67.762868	44.777081	65.164706	47.888811	62.626765	50.586108	60.624559	52.575243	44.39375	30.267459	44.351765	29.312162	39.273088	29.473676	41.724191	30.182486	47.002794	30.127946	45.114338	29.373946	49.124044	29.893459	44.414706	28.297459	41.578015	28.405892	46.997279	28.591568	36.639338	27.618541	40.452868	27.383784	43.972426	27.118541	47.315735	27.346595	50.335	27.182703	40.167132	25.897297	43.408015	25.341459	47.098088	25.81973	47.018235	45.309405	55.182279	46.784649	51.747426	44.772865	49.192941	46.036811	52.76375	46.623243	57.740368	44.834541	59.268162	45.694324	57.046765	46.274378	55.039044	45.007405	61.1575	44.63627	55.102206	45.035189	52.916765	43.854432	49.764191	44.427676	51.968897	44.981676	56.852206	43.783027	59.123456	43.949405	58.220515	44.770757	55.045147	44.081784	52.581985	29.586216	50.257206	36.235297	52.436103	40.718216	55.865147	41.099027	57.786103	29.300811	59.695	36.053676	59.184118	40.380486	49.109632	39.130757	61.236838	38.802865	56.722647	38.448703	64.683824	29.820378	64.230515	28.833676	59.781324	29.635405	61.986324	29.851568	66.552206	29.44227	64.440956	28.724162	67.717721	28.707405	64.249044	27.716054	61.709632	28.384595	66.202132	27.787027	59.766691	27.037838	63.075368	26.815946	65.700441	26.829622	68.300735	26.709568	70.265515	26.559405	62.861397	25.659135	65.518971	25.101946	68.481029	25.37573	61.736397	44.257838
 John Maynard Keynes (1883 - 1946)	http://www.bbc.co.uk/staticarchive/bb0b2589ed780f7fe5c1b17c5c293a3bd3220d7d.jpg	49.264706	42.702703	36.548088	55.769189	61.387426	34.472432	37.471985	35.650108	50.251912	46.597838	51.697132	69.832973	19.625147	36.585676	19.951912	41.677459	20.926838	46.546108	22.012647	51.476054	23.420956	56.029189	26.588971	59.836216	31.615	63.834054	36.61375	67.299459	43.149559	69.145405	75.930147	34.252865	74.986029	38.707676	74.255147	43.782919	73.764706	48.488054	72.946691	53.537676	70.882941	58.167027	67.279338	62.303784	63.173162	65.807568	57.942206	68.782703	37.370441	36.694811	37.013456	35.557784	31.489559	36.169351	34.070956	36.458811	39.870515	36.202595	37.245882	35.19773	42.556324	35.722378	36.833382	34.526811	34.272426	35.05827	39.662868	34.405459	26.587059	33.787622	30.699926	33.723189	35.933897	32.758324	40.353971	32.484486	44.676985	32.208703	29.431397	30.039676	35.468309	29.626216	40.344118	30.107135	36.640882	55.734054	48.790441	60.431351	43.416471	57.446486	39.246912	58.455676	44.552132	60.13027	54.992574	56.961622	58.197868	57.614054	53.66375	59.755676	48.873235	57.854054	61.464559	55.076757	49.56375	57.144865	46.804632	54.598919	41.370662	56.008649	43.121176	56.665405	51.826691	54.495676	56.808309	54.834595	55.080809	56.469189	49.644926	55.08973	45.871397	35.443838	43.670441	43.234432	45.059485	49.529243	49.659926	50.062649	52.279853	35.270865	54.589412	43.201189	53.803676	49.236216	41.173824	47.076757	57.294412	47.321405	49.487206	46.835351	60.879632	35.636108	60.805147	34.404973	55.465368	34.948919	58.018162	35.235946	63.737868	35.095514	60.724044	34.021784	65.906176	34.590432	60.620368	33.459459	57.993529	33.429351	63.581471	33.573405	52.787206	32.296162	57.849632	32.183514	62.709118	31.783189	67.226544	31.721297	69.853088	32.189838	57.408824	29.887027	62.241765	28.774378	67.331691	28.611405	61.393162	54.825946
